nCount_RNA,nFeature_RNA,percent.mt,cellType
12896,3485,7.87841191066997,Corneal wing cells
27896,4872,5.17636937195297,Conjunctival endothelium
20510,4229,8.26426133593369,Conjunctival endothelium
17240,3630,6.69953596287703,Corneal wing cells
12607,3264,13.8732450226065,Superficial conjunctiva epithelium
8783,2770,9.06296254127291,Corneal basal and suprabasal cells
11001,2843,12.7715662212526,Corneal basal and suprabasal cells
10040,2809,10.5876494023904,Corneal epithelial superficial cells
4822,1587,22.9572791372874,Quiescent LSCs
13390,3310,10.8887229275579,Superficial conjunctiva epithelium
10055,2788,8.94082545997016,Corneal basal and suprabasal cells
13300,2975,9.51127819548872,Basal conjuctiva epithelium
22658,4454,6.57163032924353,Corneal wing cells
12375,3461,7.24848484848485,Limbal superficial  cells
9794,2858,13.4980600367572,Corneal epithelial superficial cells
7133,2036,6.74330576195149,Corneal stroma keratocytes
21735,4140,9.52380952380952,Corneal wing cells
11279,3023,4.30002659810267,Corneal stroma keratocytes
13720,3353,8.43294460641399,Superficial conjunctiva epithelium
12434,2749,11.9028470323307,Basal conjuctiva epithelium
9177,2264,8.65206494497112,Transit amplifying cells
8011,2270,5.81700162276869,Immune cells I
15727,3260,6.32034081515864,Conjunctival endothelium
8894,2670,9.92804137620868,Superficial conjunctiva epithelium
6400,1716,5.125,Immune cells I
10580,2609,10.3969754253308,Corneal wing cells
10013,2097,11.7946669329871,Transit amplifying cells
10805,3076,8.32947709393799,Limbal superficial  cells
8799,2510,8.20547789521537,Corneal epithelial superficial cells
4169,1825,12.4490285440154,Corneal epithelial superficial cells
13356,3521,9.08954776879305,Limbal superficial  cells
11414,3054,12.8613982828106,Immune cells II
9983,2931,13.1323249524191,Corneal basal and suprabasal cells
15758,3337,11.099124254347,Corneal basal and suprabasal cells
4315,1523,7.2305909617613,Corneal stroma keratocytes
7264,1731,5.20374449339207,Immune cells I
14783,2950,9.78827031049178,Basal conjuctiva epithelium
11999,2935,7.87565630469206,Corneal wing cells
5208,1685,7.77649769585253,Conjunctival endothelium
17745,3682,8.10369118061426,Corneal wing cells
18809,3889,9.05417619224839,Corneal basal and suprabasal cells
9680,2748,9.00826446280992,Corneal epithelial superficial cells
10416,2759,8.89016897081413,Corneal epithelial superficial cells
12459,2784,8.13869491933542,Corneal wing cells
8682,1977,8.51186362589265,Transit amplifying cells
7191,2306,10.248922263941,Corneal stroma keratocytes
13624,2683,8.52906635349384,Basal conjuctiva epithelium
6520,2494,8.71165644171779,Limbal Niche
13918,3383,8.58600373616899,Corneal basal and suprabasal cells
2386,1114,2.80804694048617,Corneal blood vessels
11820,3185,7.47884940778342,Quiescent LSCs
3370,1220,5.5786350148368,Corneal stroma keratocytes
7880,2148,5.76142131979695,Limbal fibroblasts
3845,1079,19.6098829648895,Quiescent LSCs
19207,3412,5.79476232623523,Transit amplifying cells
13939,3251,8.38654135877753,Corneal basal and suprabasal cells
12254,3145,13.4160274196181,Corneal basal and suprabasal cells
9202,2471,10.2586394262117,Corneal epithelial superficial cells
11458,2909,11.162506545645,Corneal wing cells
6218,1641,7.76777098745577,Transit amplifying cells
6300,1440,4.74603174603175,Immune cells I
7359,2213,13.2626715586357,Corneal basal and suprabasal cells
15407,3095,7.65885636399039,Basal conjuctiva epithelium
9735,2696,4.0472521828454,Limbal superficial  cells
11647,3302,8.98943934060273,Limbal superficial  cells
10457,2799,13.5029167065124,Corneal basal and suprabasal cells
15544,3588,7.52058672156459,Limbal superficial  cells
11229,2735,13.4295128684656,Corneal basal and suprabasal cells
10062,2490,11.5384615384615,Corneal epithelial superficial cells
8572,2386,8.86607559496034,Corneal basal and suprabasal cells
13339,3143,7.43683934327911,Superficial conjunctiva epithelium
6436,1980,5.54692355500311,Corneal stroma keratocytes
9648,2146,8.4058872305141,Basal conjuctiva epithelium
13358,3333,10.3758047611918,Corneal wing cells
7176,2161,10.3121516164994,Superficial conjunctiva epithelium
6202,1794,4.41792970009674,Transit amplifying cells
4211,1841,21.5625742104013,Limbal superficial  cells
9945,2720,9.48215183509301,Corneal epithelial superficial cells
11162,3254,7.50761512273786,Limbal superficial  cells
10263,2800,6.78164279450453,Limbal superficial  cells
19605,3218,9.76791634787044,Basal conjuctiva epithelium
14964,3027,9.49612403100775,Basal conjuctiva epithelium
7555,1895,10.6287227001985,Transit amplifying cells
8290,2259,14.0772014475271,Corneal wing cells
12227,3169,3.59041465608898,Corneal stroma keratocytes
10085,2604,11.4129895884978,Corneal basal and suprabasal cells
8164,1981,7.91278784909358,Transit amplifying cells
26697,4195,9.88500580589579,Transit amplifying cells
11629,2831,7.57588786654055,Corneal epithelial superficial cells
3061,1089,9.21267559621039,Corneal stroma keratocytes
10460,2776,12.6386233269598,Corneal wing cells
10555,2755,11.189009947892,Corneal epithelial superficial cells
12759,3330,17.5640724194686,Transit amplifying cells
15868,3226,5.52054449205949,Corneal wing cells
10595,2398,9.50448324681454,Basal conjuctiva epithelium
5317,2119,20.8576264810984,Limbal Niche
11049,2447,12.0825414064621,Limbal Niche
10566,2553,14.4236229415105,Basal conjuctiva epithelium
14355,3303,8.12957157784744,Corneal wing cells
15138,3471,9.38036728762056,Corneal wing cells
8733,2274,7.77510592007329,Basal conjuctiva epithelium
5162,1485,10.8291359938009,Transit amplifying cells
7844,2243,10.1988781234064,Transit amplifying cells
5543,1569,5.82716940285044,Corneal stroma
11754,3099,10.1752594861324,Corneal epithelial superficial cells
8708,2593,9.47404685346807,Corneal epithelial superficial cells
3754,1081,21.8700053276505,Transit amplifying cells
9947,2290,9.1484869809993,Transit amplifying cells
29376,4730,9.89583333333333,Corneal epithelial superficial cells
14426,2993,14.3490919173714,Superficial conjunctiva epithelium
7946,2003,10.4580921218223,Transit amplifying cells
11639,2948,14.6919838474096,Corneal basal and suprabasal cells
13418,3112,11.9689968698763,Corneal epithelial superficial cells
6583,1725,8.65866626158286,Transit amplifying cells
24320,4187,14.6833881578947,Basal conjuctiva epithelium
6107,1887,13.0178483707221,Limbal fibroblasts
12006,3024,6.58004331167749,Limbal superficial  cells
9575,2320,11.822454308094,Basal conjuctiva epithelium
14325,3556,8.11169284467714,Limbal superficial  cells
13246,3217,12.4263928733202,Corneal wing cells
17543,3457,9.75887818503107,Transit amplifying cells
15784,3434,10.7070451089711,Corneal basal and suprabasal cells
13378,3057,9.02975033637315,Corneal wing cells
11176,2836,15.3811739441661,Limbal Niche
12398,2968,10.6065494434586,Corneal wing cells
19560,3842,10.3067484662577,Basal conjuctiva epithelium
8299,2055,9.26617664778889,Basal conjuctiva epithelium
11765,2911,10.9987250318742,Corneal basal and suprabasal cells
20932,4510,9.49742021784827,Superficial conjunctiva epithelium
43716,6000,9.10879311922408,Superficial conjunctiva epithelium
9947,2565,9.07811400422238,Transit amplifying cells
3384,1144,14.2434988179669,Conjunctival endothelium
6527,2040,4.18262601501455,Corneal stroma keratocytes
6895,1462,5.78680203045685,Immune cells I
8350,2352,3.68862275449102,Limbal fibroblasts
3597,1309,9.06310814567695,Corneal stroma keratocytes
10997,2656,10.3482768027644,Corneal basal and suprabasal cells
12784,3406,7.43116395494368,Limbal superficial  cells
10437,2832,16.0103478010923,Corneal basal and suprabasal cells
8252,2084,17.9956374212312,Immune cells II
8281,2627,14.0804250694361,Corneal wing cells
24549,3696,11.283555338303,Transit amplifying cells
7369,1777,10.7205862396526,Quiescent LSCs
8648,2067,15.1017576318224,Basal conjuctiva epithelium
10866,2638,11.7246456837843,Corneal basal and suprabasal cells
10741,2742,10.8462899171399,Corneal wing cells
11622,2490,11.9858888315264,Transit amplifying cells
12321,3082,9.81251521792062,Corneal basal and suprabasal cells
3481,1218,17.4949727089917,Modulated corneal endothelial cells
9907,2602,10.8509134955082,Corneal epithelial superficial cells
23185,4142,6.95277118826828,Transit amplifying cells
8677,2054,9.35807306672813,Basal conjuctiva epithelium
5198,1485,9.75375144286264,Limbal fibroblasts
12710,3142,8.41856805664831,Corneal wing cells
9691,2504,5.10783200908059,Corneal stroma keratocytes
4977,1653,4.78199718706048,Corneal blood vessels
11167,3028,7.8266320408346,Limbal superficial  cells
9671,2613,9.16141040223348,Corneal basal and suprabasal cells
4446,2240,4.61088618983356,Corneal basal and suprabasal cells
11905,3038,8.12263754724905,Corneal basal and suprabasal cells
8377,2087,9.17989733794915,Transit amplifying cells
12026,3096,9.50440711791119,Superficial conjunctiva epithelium
9612,2198,7.7819392426134,Basal conjuctiva epithelium
8604,2298,8.93770339377034,Basal conjuctiva epithelium
11719,2927,10.6835054185511,Corneal wing cells
10411,2697,10.7578522716358,Corneal basal and suprabasal cells
8939,2794,11.9588320841257,Corneal basal and suprabasal cells
12950,2907,6.72586872586873,Corneal stroma
5539,1687,5.8313775049648,Corneal stroma keratocytes
13702,2961,5.78017807619326,Superficial conjunctiva epithelium
8964,2514,10.0178491744757,Corneal epithelial superficial cells
4725,1506,18.9417989417989,Conjunctival endothelium
8540,3004,10.807962529274,Corneal basal and suprabasal cells
3820,1579,12.6701570680628,Superficial conjunctiva epithelium
5043,1689,11.2036486218521,Basal conjuctiva epithelium
12653,3024,9.94230617244922,Corneal basal and suprabasal cells
8569,2421,13.2570895086941,Corneal basal and suprabasal cells
11679,3151,10.5145988526415,Limbal superficial  cells
47694,6358,9.31773388686208,Superficial conjunctiva epithelium
8373,2415,11.1549026633226,Basal conjuctiva epithelium
8392,2342,11.0343183984747,Corneal basal and suprabasal cells
15588,2534,7.69822940723634,Quiescent LSCs
16923,3187,5.94457247532943,Transit amplifying cells
9119,2608,17.3593595789012,Corneal wing cells
16530,4032,6.45493042952208,Limbal superficial  cells
15290,3923,5.62459123610203,Limbal superficial  cells
6816,1888,3.77053990610329,Corneal stroma keratocytes
9408,2100,8.35459183673469,Transit amplifying cells
11701,2636,10.6743013417657,Corneal wing cells
48563,5471,8.36027428289027,Basal conjuctiva epithelium
16617,3401,6.78221098874647,Corneal basal and suprabasal cells
13100,3144,8.25954198473282,Corneal wing cells
4188,1529,10.8404966571156,Corneal stroma keratocytes
16721,3868,7.89426469708749,Corneal wing cells
22597,4347,8.89498606009647,Superficial conjunctiva epithelium
2123,1002,15.1201130475742,Red blood cells
10800,3112,17.1666666666667,Transit amplifying cells
16240,3591,9.43965517241379,Corneal epithelial superficial cells
9218,2315,6.91039270991538,Basal conjuctiva epithelium
4237,1335,21.9494925654945,Superficial conjunctiva epithelium
13505,3203,8.98185857089967,Basal conjuctiva epithelium
9139,2395,9.20231972863552,Basal conjuctiva epithelium
10831,3018,12.7135075246976,Corneal basal and suprabasal cells
13439,3441,10.2090929384627,Limbal superficial  cells
10954,2790,11.1922585356947,Corneal wing cells
11099,2512,12.325434723849,Basal conjuctiva epithelium
7069,1779,7.99264393832225,Limbal fibroblasts
7811,2234,10.8052746127256,Basal conjuctiva epithelium
14797,3371,11.1982158545651,Basal conjuctiva epithelium
35804,5276,10.6328901798682,Conjunctival endothelium
14159,3287,7.87484991877958,Corneal wing cells
16014,3193,6.56300736855252,Transit amplifying cells
12109,2801,8.50606986538938,Corneal wing cells
20791,3775,7.2579481506421,Transit amplifying cells
15497,3779,7.79505710782732,Corneal basal and suprabasal cells
10874,2651,6.44656979952179,Corneal stroma keratocytes
3432,1718,5.82750582750583,Conjunctival endothelium
3692,1308,15.032502708559,Modulated corneal endothelial cells
8798,2667,8.47919981814049,Limbal superficial  cells
11076,2729,9.99458288190683,Corneal basal and suprabasal cells
10375,2980,10.6506024096386,Corneal basal and suprabasal cells
11735,2811,8.70046868342565,Transit amplifying cells
12894,3655,5.83217000155111,Limbal superficial  cells
8870,1948,7.58737316798196,Transit amplifying cells
4025,1716,12.5465838509317,Conjunctival endothelium
11970,2996,16.8170426065163,Corneal basal and suprabasal cells
8163,2701,16.4400343011148,Superficial conjunctiva epithelium
3917,1844,3.5996936430942,Corneal stroma keratocytes
11861,3033,8.97057583677599,Corneal epithelial superficial cells
13201,3017,10.287099462162,Corneal wing cells
4042,1384,5.83869371598219,Corneal stroma keratocytes
2703,1060,24.6022937476878,Limbal superficial  cells
9151,2609,13.0586821112447,Superficial conjunctiva epithelium
11296,2880,11.3048866855524,Corneal wing cells
13292,3419,8.68943725549202,Corneal epithelial superficial cells
12847,3234,10.0023351755274,Limbal superficial  cells
11573,2893,11.0688671908753,Corneal epithelial superficial cells
13788,3287,7.89817232375979,Superficial conjunctiva epithelium
10567,2719,10.00283902716,Corneal basal and suprabasal cells
30373,5580,10.7496789912093,Conjunctival endothelium
17588,3302,8.9151694337048,Basal conjuctiva epithelium
16500,3295,10.9393939393939,Corneal wing cells
16863,3394,8.59870722884422,Corneal wing cells
11052,3984,7.6366268548679,Corneal epithelial superficial cells
12494,2904,14.094765487434,Corneal basal and suprabasal cells
18210,3413,10.7413509060956,Basal conjuctiva epithelium
12151,2818,5.49748991852522,Transit amplifying cells
10088,2413,10.1903251387787,Basal conjuctiva epithelium
5468,1711,10.3328456474031,Corneal wing cells
11587,2806,11.6423578147924,Transit amplifying cells
23544,4344,14.0417940876656,Superficial conjunctiva epithelium
11030,3126,8.89392565729828,Limbal superficial  cells
6345,1868,15.6028368794326,Transit amplifying cells
6826,1829,8.02812774685028,Corneal stroma keratocytes
8392,2024,12.2140133460439,Transit amplifying cells
8770,3082,21.9384264538198,Limbal Niche
14259,3616,14.9379339364612,Corneal basal and suprabasal cells
8301,2522,14.3115287314781,Corneal epithelial superficial cells
13608,2990,9.93533215755438,Corneal basal and suprabasal cells
23864,4167,7.94502179014415,Corneal wing cells
10477,3197,7.23489548534886,Limbal superficial  cells
8159,2185,11.2758916533889,Corneal basal and suprabasal cells
5663,1884,10.2419212431573,Corneal wing cells
8889,2466,11.0023624704691,Limbal Niche
8806,2168,11.4126731773791,Basal conjuctiva epithelium
12732,2996,14.373232799246,Corneal basal and suprabasal cells
42154,5541,9.71438060445035,Melanocytes
15232,3537,8.76444327731092,Corneal epithelial superficial cells
11114,2575,9.41155299622098,Corneal basal and suprabasal cells
3906,1342,7.68049155145929,Corneal stroma keratocytes
4317,1172,23.9749826268242,Basal conjuctiva epithelium
23073,4670,18.1250812638148,Superficial conjunctiva epithelium
15691,3774,8.56541966732522,Corneal wing cells
12087,2968,7.99205758252668,Corneal wing cells
19666,3724,9.16302247533815,Basal conjuctiva epithelium
12486,3031,10.7880826525709,Superficial conjunctiva epithelium
12307,2963,10.9124888274965,Corneal wing cells
22936,4534,8.69811649808162,Superficial conjunctiva epithelium
5986,1692,12.2786501837621,Corneal wing cells
9478,2770,8.66216501371597,Superficial conjunctiva epithelium
8213,1988,9.02228174844758,Transit amplifying cells
14749,3412,14.2382534409112,Limbal Niche
11144,2776,10.3015075376884,Corneal basal and suprabasal cells
9069,2048,8.99768441945088,Transit amplifying cells
2751,1170,14.721919302072,Superficial conjunctiva epithelium
10707,2936,9.52647800504343,Limbal superficial  cells
11036,2825,10.357013410656,Corneal basal and suprabasal cells
11454,3067,8.97503055701065,Superficial conjunctiva epithelium
8754,2243,9.92689056431346,Basal conjuctiva epithelium
16009,3944,7.45830470360422,Conjunctival endothelium
16601,3325,9.49942774531655,Basal conjuctiva epithelium
12371,2625,8.07533748282273,Basal conjuctiva epithelium
11568,2958,10.9958506224066,Corneal epithelial superficial cells
11012,2900,11.6781692698874,Corneal basal and suprabasal cells
11497,3103,6.37557623727929,Limbal superficial  cells
12561,3123,10.8908526391211,Corneal wing cells
24225,3887,5.96904024767802,Limbal Niche
12742,3348,9.48830638832209,Limbal superficial  cells
6173,1586,10.90231653977,Quiescent LSCs
9821,2194,14.6217289481723,Basal conjuctiva epithelium
11405,2681,9.47829899167032,Corneal wing cells
10873,3070,9.29826174928722,Corneal basal and suprabasal cells
13220,3042,8.38124054462935,Basal conjuctiva epithelium
2546,1055,13.9827179890024,Limbal superficial  cells
8006,1966,9.00574569073195,Transit amplifying cells
12653,3059,7.65826286256224,Corneal wing cells
11722,3051,9.54615253369732,Corneal epithelial superficial cells
5965,1576,3.90611902766136,Modulated corneal endothelial cells
22562,4278,21.0752592855243,Basal conjuctiva epithelium
5234,1507,8.21551394726786,Corneal stroma keratocytes
22951,3882,10.6923445601499,Basal conjuctiva epithelium
11253,2875,12.1834177552653,Corneal epithelial superficial cells
11018,2877,10.2287166454892,Transit amplifying cells
8579,2216,8.14780277421611,Basal conjuctiva epithelium
15095,3633,6.75720437230871,Limbal superficial  cells
9934,2571,15.2405878800081,Corneal basal and suprabasal cells
11419,3088,12.2077239688239,Corneal basal and suprabasal cells
10855,2769,10.8982035928144,Corneal basal and suprabasal cells
10299,1953,10.9525196621031,Transit amplifying cells
15887,3571,8.71152514634607,Corneal basal and suprabasal cells
11078,2280,12.0328579165914,Basal conjuctiva epithelium
22870,4300,10.5378224748579,Corneal wing cells
23852,3953,10.640617139024,Quiescent LSCs
8551,2309,13.168050520407,Corneal wing cells
3599,1394,20.0055570991942,Corneal stroma keratocytes
7984,2169,9.13076152304609,Basal conjuctiva epithelium
4513,1279,12.4972302237979,Quiescent LSCs
61352,6859,5.65914721606468,Conjunctival endothelium
6386,1579,12.167240839336,Quiescent LSCs
8764,2059,7.09721588315838,Basal conjuctiva epithelium
11974,2829,11.3662936362118,Limbal Niche
9196,2420,11.6463679860809,Corneal epithelial superficial cells
12452,3211,8.25570189527787,Limbal superficial  cells
15766,3709,7.02143853862743,Superficial conjunctiva epithelium
11340,3111,11.0141093474427,Superficial conjunctiva epithelium
10014,2369,9.58657878969443,Corneal wing cells
13485,3371,4.34556915090842,Corneal stroma keratocytes
6425,2015,12.8249027237354,Superficial conjunctiva epithelium
12159,2888,9.68829673492886,Corneal wing cells
3594,1305,4.09015025041736,Corneal stroma keratocytes
11403,2823,11.0234148908182,Corneal wing cells
7433,2178,20.1399165881878,Corneal basal and suprabasal cells
15131,3330,15.4054589914745,Corneal wing cells
12467,2584,11.3980909601348,Basal conjuctiva epithelium
9867,2605,7.87473396169048,Basal conjuctiva epithelium
10847,2859,11.4317322762054,Corneal basal and suprabasal cells
8926,2443,14.0824557472552,Corneal epithelial superficial cells
10876,2552,6.54652445752115,Transit amplifying cells
9999,2569,11.6411641164116,Corneal wing cells
4734,1175,21.4828897338403,Basal conjuctiva epithelium
9295,2259,10.8230231307154,Transit amplifying cells
11135,2864,10.9384822631343,Corneal wing cells
6371,1735,7.48705069847748,Limbal fibroblasts
10453,2878,11.8530565387927,Corneal basal and suprabasal cells
20138,4103,14.6489224351971,Superficial conjunctiva epithelium
11953,2978,10.030954572074,Limbal superficial  cells
4724,1646,8.50973751058425,Corneal stroma keratocytes
56316,6590,12.6482704737552,Limbal Niche
6127,2356,3.63962787661172,Conjunctival endothelium
11191,2649,9.88294164953981,Basal conjuctiva epithelium
7076,2448,5.18654607122668,Limbal fibroblasts
12684,3113,8.94039735099338,Superficial conjunctiva epithelium
24659,4731,8.36611379212458,Corneal wing cells
7338,2150,15.2221313709458,Conjunctival endothelium
5249,1786,12.0213373975995,Conjunctival endothelium
11780,3072,10.195246179966,Corneal basal and suprabasal cells
3941,1480,10.5810707942147,Limbal fibroblasts
12348,3053,5.82280531260123,Corneal stroma keratocytes
20348,3680,8.28091212895616,Basal conjuctiva epithelium
4753,1501,7.57416368609299,Corneal stroma keratocytes
19155,3710,8.98981989036805,Corneal wing cells
11238,2729,9.30770599750845,Corneal basal and suprabasal cells
3228,1325,4.73977695167286,Corneal stroma
20810,4006,9.26958193176358,Basal conjuctiva epithelium
11738,2973,7.13920599761459,Corneal basal and suprabasal cells
12882,2763,14.1437664958857,Basal conjuctiva epithelium
12178,2865,9.43504680571522,Corneal wing cells
7122,2025,24.3751755124965,Limbal Niche
11193,2847,9.35406057357277,Corneal epithelial superficial cells
10748,2580,11.1927800521027,Corneal epithelial superficial cells
3556,1195,8.40832395950506,Corneal stroma keratocytes
9721,2387,7.27291430922745,Basal conjuctiva epithelium
5903,2010,7.16584787396239,Superficial conjunctiva epithelium
10711,3109,9.96172159462235,Limbal superficial  cells
9610,2530,8.93860561914672,Conjunctival endothelium
13122,2935,9.28974241731443,Corneal wing cells
10730,2585,8.42497670083877,Corneal wing cells
37612,5446,10.6136339466128,Corneal epithelial superficial cells
11672,3026,8.1648389307745,Corneal wing cells
9614,2529,14.4268774703557,Basal conjuctiva epithelium
11250,2986,10.9866666666667,Corneal basal and suprabasal cells
7189,1781,8.79120879120879,Transit amplifying cells
32545,4313,10.3149485328007,Basal conjuctiva epithelium
17834,3757,7.12122911293036,Corneal wing cells
11047,2615,8.96170906128361,Transit amplifying cells
12808,3452,6.82386008744535,Corneal basal and suprabasal cells
8105,2495,9.82109808760025,Corneal stroma keratocytes
8889,2304,11.5986050174373,Corneal basal and suprabasal cells
7026,1595,5.43694847708511,Immune cells I
13931,3260,11.4636422367382,Corneal epithelial superficial cells
10433,2475,11.1569059714368,Transit amplifying cells
11230,3138,10.8281389136242,Limbal superficial  cells
14618,2496,8.50321521411958,Quiescent LSCs
13220,3127,4.01664145234493,Corneal stroma keratocytes
24130,4471,8.66970576046415,Limbal superficial  cells
13489,3431,8.3030617540218,Limbal superficial  cells
10071,2020,10.4359050739748,Basal conjuctiva epithelium
10005,2342,8.53573213393303,Basal conjuctiva epithelium
13398,3025,11.0837438423645,Corneal basal and suprabasal cells
7076,2314,15.6444318824194,Corneal wing cells
20114,3974,9.33180869046435,Basal conjuctiva epithelium
11245,2926,4.33081369497554,Corneal stroma keratocytes
9738,2783,12.6925446703635,Corneal basal and suprabasal cells
14260,3793,5.82047685834502,Limbal superficial  cells
17520,3267,10.7990867579909,Basal conjuctiva epithelium
11829,2734,11.7761433764477,Limbal Niche
9107,2200,13.6049192928517,Transit amplifying cells
12107,2933,10.7954076154291,Corneal epithelial superficial cells
53437,6585,10.6611523850516,Limbal Niche
28267,5081,7.471610004599,Limbal superficial  cells
10644,2847,7.1119879744457,Superficial conjunctiva epithelium
8887,2291,8.9118937774277,Transit amplifying cells
13591,3356,9.67552056507983,Corneal wing cells
11493,2446,11.1024101627077,Corneal wing cells
12444,3214,12.7209900353584,Superficial conjunctiva epithelium
3458,1555,19.8958935801041,Basal conjuctiva epithelium
36273,6052,6.663358420864,Conjunctival endothelium
10392,2647,9.99807544264819,Corneal basal and suprabasal cells
9356,2188,12.0350577169731,Basal conjuctiva epithelium
9468,2366,13.5931558935361,Basal conjuctiva epithelium
5885,1784,6.57604078164826,Corneal stroma keratocytes
10828,2694,10.352789065386,Basal conjuctiva epithelium
14748,3258,8.29264985082723,Corneal epithelial superficial cells
10782,2801,10.7308477091449,Corneal basal and suprabasal cells
16435,3307,8.00730149072102,Basal conjuctiva epithelium
6125,2044,3.39591836734694,Corneal stroma keratocytes
10651,2166,10.2525584452164,Basal conjuctiva epithelium
12574,2457,10.6966756799746,Transit amplifying cells
10978,2865,9.5372563308435,Corneal epithelial superficial cells
5754,1588,9.83663538408064,Quiescent LSCs
12524,3063,10.3720855956563,Corneal wing cells
9483,2216,7.26563323842666,Limbal fibroblasts
12440,2863,6.9935691318328,Transit amplifying cells
22212,3574,6.30740140464614,Corneal wing cells
7009,1957,2.63946354686831,Corneal stroma keratocytes
6886,2129,4.77781004937554,Corneal stroma keratocytes
11308,2531,11.071807569862,Corneal wing cells
42013,5278,12.4509080522695,Quiescent LSCs
11051,2917,8.3883811419781,Limbal superficial  cells
10648,2936,12.396694214876,Limbal superficial  cells
7536,2088,8.09447983014862,Transit amplifying cells
11866,2744,9.54828922973201,Basal conjuctiva epithelium
10447,3098,6.93979132765387,Limbal superficial  cells
13734,2753,7.50691713994466,Basal conjuctiva epithelium
10067,2706,8.41362868779179,Corneal basal and suprabasal cells
10160,2812,9.88188976377953,Corneal epithelial superficial cells
17361,3660,12.3264788894649,Corneal epithelial superficial cells
6458,1992,17.8847940538867,Corneal basal and suprabasal cells
5523,1759,5.39561832337498,Corneal stroma keratocytes
3651,1162,17.4198849630238,Limbal superficial  cells
5542,1714,10.9346806207145,Transit amplifying cells
6537,2173,7.84763653051859,Corneal stroma keratocytes
11239,2868,6.01476999733072,Superficial conjunctiva epithelium
6799,2067,7.10398588027651,Corneal stroma keratocytes
5351,1913,9.1758549803775,Limbal superficial  cells
5928,1859,5.29689608636977,Corneal stroma keratocytes
12265,3055,8.60171218915614,Limbal superficial  cells
13278,3427,8.77391173369483,Limbal superficial  cells
7073,2664,6.84292379471229,Corneal stroma keratocytes
9827,2772,12.0179098402361,Corneal basal and suprabasal cells
10608,2448,8.82352941176471,Corneal basal and suprabasal cells
8760,2512,10.8447488584475,Corneal basal and suprabasal cells
6728,1670,10.6718192627824,Quiescent LSCs
13594,3518,9.40856260114757,Limbal superficial  cells
36969,5532,13.5032053882983,Superficial conjunctiva epithelium
8405,2273,9.53004164187983,Basal conjuctiva epithelium
10944,2569,10.7547514619883,Corneal basal and suprabasal cells
25006,4713,9.30176757578181,Corneal basal and suprabasal cells
17457,3195,12.3618032880793,Transit amplifying cells
7510,2073,2.82290279627164,Corneal stroma keratocytes
12450,2547,8.47389558232932,Basal conjuctiva epithelium
4998,1607,7.04281712685074,Corneal stroma keratocytes
17732,3398,8.51567787051658,Corneal wing cells
25202,4771,8.98738195381319,Superficial conjunctiva epithelium
19981,4057,22.3312146539212,Superficial conjunctiva epithelium
3662,1142,10.4860731840524,Quiescent LSCs
12578,2752,8.8010812529814,Transit amplifying cells
32589,4751,11.473196477339,Basal conjuctiva epithelium
34664,5181,7.55250403877221,Limbal Niche
12365,3027,7.98220784472301,Limbal superficial  cells
16463,3111,9.05667253841949,Basal conjuctiva epithelium
13174,3113,14.6272961894641,Superficial conjunctiva epithelium
8862,2096,13.1460167005191,Basal conjuctiva epithelium
7816,2581,8.34186284544524,Limbal superficial  cells
11541,2830,9.34927649250498,Limbal superficial  cells
6091,1811,11.0162534887539,Transit amplifying cells
8141,1989,2.62866969659747,Corneal stroma keratocytes
9600,2751,12.4895833333333,Corneal basal and suprabasal cells
12334,2279,6.30776714772175,Transit amplifying cells
12541,3267,8.71541344390399,Corneal basal and suprabasal cells
16604,2902,11.9308600337268,Basal conjuctiva epithelium
14328,3501,8.20770519262982,Superficial conjunctiva epithelium
5943,1597,10.4156150092546,Modulated corneal endothelial cells
11453,2870,11.1499170523007,Corneal basal and suprabasal cells
11998,2969,8.05967661276879,Corneal wing cells
11091,2974,12.0908845009467,Corneal basal and suprabasal cells
6000,2181,17.0166666666667,Limbal superficial  cells
12115,4030,10.6809739991746,Superficial conjunctiva epithelium
12289,3380,11.9212303686223,Corneal basal and suprabasal cells
6662,2104,5.74902431702192,Conjunctival endothelium
10329,2509,10.8045309323265,Corneal basal and suprabasal cells
14634,3413,9.64192975263086,Corneal basal and suprabasal cells
26328,4496,7.15587967183227,Conjunctival endothelium
11034,2956,12.6064890338952,Corneal basal and suprabasal cells
19715,3989,10.8141009383718,Corneal epithelial superficial cells
10730,2691,11.4352283317801,Basal conjuctiva epithelium
3026,1150,9.78189028420357,Corneal stroma keratocytes
13079,3171,9.7866809389097,Corneal basal and suprabasal cells
11745,2940,19.5657726692209,Superficial conjunctiva epithelium
11715,2940,10.9346991037132,Limbal superficial  cells
13174,3187,9.26825565507819,Corneal epithelial superficial cells
12966,3463,6.91809347524294,Limbal superficial  cells
3900,1246,8.28205128205128,Corneal stroma keratocytes
9673,2491,13.3050759846997,Corneal basal and suprabasal cells
5292,1838,8.37112622826909,Limbal fibroblasts
3924,1188,5.45361875637105,Corneal stroma keratocytes
8212,2746,9.4130540672187,Corneal wing cells
8642,2980,15.7255264984957,Basal conjuctiva epithelium
11728,2877,10.3768758526603,Transit amplifying cells
9633,2448,10.9726980172324,Corneal basal and suprabasal cells
10921,2765,9.40390074169032,Superficial conjunctiva epithelium
2651,1204,9.69445492267069,Limbal fibroblasts
5385,1331,16.2488393686165,Transit amplifying cells
9862,2505,7.83816670046644,Corneal basal and suprabasal cells
